,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score
150,"Looking forward to sharing my thoughts with industry leaders at Bangalore Blockchain Summit : Unlocking The Technology of Value. 27th July, 2019. Alliance University, Bangalore. @gbaglobal @gerard_dache @C2CNewsPlus @51ddh1 @YourStoryCo @DigiAnalysysInd @AggarwalShivpic.twitter.com/H9OUxHPZeq",Sharat Chandra,1139475903484813312,2019-06-14 10:13:20,[],sharat_suave,2,2,,0.6369,Positive,5
151,@ChenrajRoychand Hi this is Prof V.Sherin Bovas we met 20 years ago at your office when i was teaching at Alliance Business Academy now Alliance University . Good feel to connect with you now  as both institutes of learning have become Universities You can reach me on 8971505702,Prof. V. Sherin Bovas,1139139598695534592,2019-06-13 11:56:59,[],v_bovas,0,0,,0.4588,Positive,4
152,Bangalore Fintech Summit 2019 to take place 27 July at Alliance University http://dlvr.it/R6Qr9n ,angus insane bot,1138506198955618304,2019-06-11 18:00:04,[],wee_insanecoin,0,0,,0.0,Neutral,3
153,"Congratulations @AllianceU for securing an overall rating of GOLD in @igaugerating , under the able leadership of @AU_Chancellor . It is only the 3rd #university in #Karnataka to earn a Gold overall rating!
#igaugerating #educhat #edchat #highered #allianceuniversity #educationpic.twitter.com/YG3cDVTO5B",QS I∙GAUGE - Indian College & University Rating,1141632074782142464,2019-06-20 09:01:11,"['university', 'Karnataka', 'igaugerating', 'educhat', 'edchat', 'highered', 'allianceuniversity', 'educationpic']",igaugerating,3,5,,0.7574,Positive,5
154,"#BangaloreblockchainSummit2019  @AllianceUniversity @SavvyMarketNews @YourStoryCo #SAVVYINVESTOR #yourstory
##Blockchain #blockchaintechnology 
Event website: https://lnkd.in/fTEdxxF 
Registration site: https://lnkd.in/fw7aaFa pic.twitter.com/hN56m4PI7u",KPI CONSULTING,1141624388984328192,2019-06-20 08:30:39,"['BangaloreblockchainSummit2019', 'SAVVYINVESTOR', 'yourstory', 'Blockchain', 'blockchaintechnology']",ConsultKPI,1,2,,0.0,Neutral,3
155,"Congrats to Vibhor from Alliance University for maintaining the top position in our Redmi phone giveaway by following all the guidelines and winning an Amazon voucher. Next week, it can be you. All you need to do is follow the guidelines once our giveaway continues next Friday pic.twitter.com/gIuYS5Vmzv",StuCred,1141209322073935872,2019-06-19 05:01:19,[],stucred,0,3,,0.8519,Positive,5
156,"Pleased to announce http://www.c2c.news  is participating as outreach partner in Bangalore Blockchain Summit,  27th July at Alliance University Bangalore @AllianceU . 
cc
@Dignified_SociT @ZeroAppeasement @gbaglobal @YourStoryCo @DigiAnalysysInd @sharat_suavepic.twitter.com/uJnRCKVldt",www.c2c.news,1140881836370886656,2019-06-18 07:20:01,[],C2CNewsPlus,7,4,,0.6124,Positive,5
157,Bangalore Blockchain Summit  27th July at Alliance University Bangalore . Join us to know more from industry experts and thought leaders @gbaglobal @AllianceU @C2CNewsPlus @YourStoryCo @DigiAnalysysIndpic.twitter.com/fJeudj3Lkk,Sharat Chandra,1140824972631273472,2019-06-18 03:34:03,[],sharat_suave,0,0,,0.296,Positive,4
158,"@kthomasgeorge Hi This is Prof V.Sherin Bovas from  Bangalore , heard about your business school, . I was part of the development team of world class business schools like Alliance University, Swiss Business School, Izee Business School, RCMB, you can reach me on 8971505702",Prof. V. Sherin Bovas,1140207145054433280,2019-06-16 10:39:02,[],v_bovas,0,0,,0.3818,Positive,4
159,"EICBI is pleased to come on board as an Industry partner to organise Bangalore Blockchain Summit 2019 at Alliance University, Bangalore on 27th July. This Summit on #Blockchain & #AI & impact on sectors such as #finance etc http://www.alliance.edu.in/bangalore-blockchain-summit/ … #Blockchain #BlockchainSummitpic.twitter.com/eYK4rw5jLD",EuropeIndiaCentre4BI,1139872870484590592,2019-06-15 12:30:44,"['Blockchain', 'AI', 'finance', 'Blockchain', 'BlockchainSummitpic']",EuropeIndiaCBI,3,3,,0.4404,Positive,4
160,Bangalore Blockchain Summit 27th July 2019. Alliance University. @gbaglobal @gerard_dache @AggarwalShiv @51ddh1 @C2CNewsPlus @YourStoryCopic.twitter.com/zR0vBhHai8,Sharat Chandra,1139830539127422976,2019-06-15 09:42:32,[],sharat_suave,1,0,,0.0,Neutral,3
161,"Looking forward to sharing my thoughts with industry leaders at Bangalore Blockchain Summit : Unlocking The Technology of Value. 27th July, 2019. Alliance University, Bangalore. @gbaglobal @gerard_dache @C2CNewsPlus @51ddh1 @YourStoryCo @DigiAnalysysInd @AggarwalShivpic.twitter.com/H9OUxHPZeq",Sharat Chandra,1139475903484813312,2019-06-14 10:13:20,[],sharat_suave,2,2,,0.6369,Positive,5
