,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score
95,"[White Paper] See how #MigrationWiz can make your next @Office365 and @MicrosoftTeams #TenantToTenant migration easy, fast, and secure.",BitTitan,1238176723339902976,2020-03-12 18:55:09,"['MigrationWiz', 'TenantToTenant']",BitTitan,677,6614,,0.6486,Positive,5
96,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/09/56704/ pic.twitter.com/dhxSzk488e",Engineer Feed,1172368509336076288,2019-09-13 04:36:48,[],theengineerfeed,0,0,,0.0,Neutral,2
97,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/09/56393/ pic.twitter.com/jcISaJt3oM",Engineer Feed,1172054565165731840,2019-09-12 07:49:18,[],theengineerfeed,0,0,,0.0,Neutral,2
98,"Just posted a video @ National Institute of Technology, Karnataka https://www.instagram.com/p/B2J-pMpnzID/?igshid=krnq46i0ajsw …",Suban01assam,1170727368866062336,2019-09-08 15:55:30,[],suban01assam,0,0,,0.0,Neutral,2
99,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PPB3ul pic.twitter.com/cKxcDi1X4i",Engineer Feed,1169612317840961536,2019-09-05 14:04:41,[],theengineerfeed,0,0,,0.0,Neutral,2
100,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Long Term Research Intern posts 
http://bit.ly/34yyDDQ pic.twitter.com/8kRGTQO2ck",Engineer Feed,1169479549664366592,2019-09-05 05:17:07,[],theengineerfeed,0,0,,0.0,Neutral,2
101,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Assistant posts 
http://bit.ly/34ktU8x pic.twitter.com/DNLHj7vb6W",Engineer Feed,1169162352828092416,2019-09-04 08:16:41,[],theengineerfeed,0,0,,0.0,Neutral,2
102,"Govt Job: National Institute of Technology Karnataka is hiring Engineers in Mangalore, apply now 
http://bit.ly/2PE1rHo pic.twitter.com/5Cz41XYCkL",Engineer Feed,1168895750782279680,2019-09-03 14:37:18,[],theengineerfeed,0,0,,0.0,Neutral,2
103,Love Risotto? Give our Spinach & Mushroom Risotto recipe a try - https://www.youtube.com/watch?v=atrrMLzYFHg … You'll be happy you did! #cheeserecipe #risottorecipe #easyrecipe #cookingathome #lockdowncooking #recipes,Milky Mist Dairy,1286285795930730496,2020-07-23 13:03:26,"['cheeserecipe', 'risottorecipe', 'easyrecipe', 'cookingathome', 'lockdowncooking', 'recipes']",MilkyMistIndia,0,2,,0.8608,Positive,5
104,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Research Intern posts 
http://bit.ly/34gea6F pic.twitter.com/GxlJSASwpF",Engineer Feed,1168834908107628544,2019-09-03 10:35:32,[],theengineerfeed,0,0,,0.0,Neutral,2
105,"Around 500 attendees, including research scholars, students, govt officials & CPCB visited our booth at National Symposium on Environmental Pollution Prevention & Control organized by Dept. of Chemical Engineering at National Institute of Technology Karnataka. #WeCreateChemistrypic.twitter.com/1jeQ6g33R6",BASF,1168796252407881728,2019-09-03 08:01:56,['WeCreateChemistrypic'],BASF,3,9,,0.0,Neutral,2
106,"Work is worship.
(National Institute of Technology Karnataka, India)",Study Know Act,1168133458171977728,2019-09-01 12:08:13,[],studyknowact,0,0,,0.296,Positive,4
107,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PCr8YU pic.twitter.com/DT1XFtdN7I",Engineer Feed,1168131646932934656,2019-09-01 12:01:02,[],theengineerfeed,0,0,,0.0,Neutral,2
108,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/08/51264/ pic.twitter.com/US3dWAHdHF",Engineer Feed,1167703067556364288,2019-08-31 07:38:00,[],theengineerfeed,0,0,,0.0,Neutral,2
109,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/08/49496/ pic.twitter.com/XIDTnHI1bv",Engineer Feed,1165979709684895744,2019-08-26 13:30:00,[],theengineerfeed,0,0,,0.0,Neutral,2
110,"National Institute of Technology Karnataka, Surathkal Wanted Research Associate https://goo.gl/fb/n8jxZw ",Facultyplus,1165909802834366464,2019-08-26 08:52:13,[],Facultyplus,0,0,,0.0,Neutral,2
111,"Govt Job: National Institute of Technology Karnataka is hiring Engineers in Mangalore, apply now 
http://bit.ly/2PE1rHo pic.twitter.com/5Cz41XYCkL",Engineer Feed,1168895750782279680,2019-09-03 14:37:18,[],theengineerfeed,0,0,,0.0,Neutral,2
112,"[White Paper] See how #MigrationWiz can make your next @Office365 and @MicrosoftTeams #TenantToTenant migration easy, fast, and secure.",BitTitan,1238176723339902976,2020-03-12 18:55:09,"['MigrationWiz', 'TenantToTenant']",BitTitan,677,6614,,0.6486,Positive,5
113,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Research Intern posts 
http://bit.ly/34gea6F pic.twitter.com/GxlJSASwpF",Engineer Feed,1168834908107628544,2019-09-03 10:35:32,[],theengineerfeed,0,0,,0.0,Neutral,2
114,"Around 500 attendees, including research scholars, students, govt officials & CPCB visited our booth at National Symposium on Environmental Pollution Prevention & Control organized by Dept. of Chemical Engineering at National Institute of Technology Karnataka. #WeCreateChemistrypic.twitter.com/1jeQ6g33R6",BASF,1168796252407881728,2019-09-03 08:01:56,['WeCreateChemistrypic'],BASF,3,9,,0.0,Neutral,2
115,"Work is worship.
(National Institute of Technology Karnataka, India)",Study Know Act,1168133458171977728,2019-09-01 12:08:13,[],studyknowact,0,0,,0.296,Positive,4
116,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PCr8YU pic.twitter.com/DT1XFtdN7I",Engineer Feed,1168131646932934656,2019-09-01 12:01:02,[],theengineerfeed,0,0,,0.0,Neutral,2
117,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/08/51264/ pic.twitter.com/US3dWAHdHF",Engineer Feed,1167703067556364288,2019-08-31 07:38:00,[],theengineerfeed,0,0,,0.0,Neutral,2
118,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/08/49496/ pic.twitter.com/XIDTnHI1bv",Engineer Feed,1165979709684895744,2019-08-26 13:30:00,[],theengineerfeed,0,0,,0.0,Neutral,2
119,"National Institute of Technology Karnataka, Surathkal Wanted Research Associate https://goo.gl/fb/n8jxZw ",Facultyplus,1165909802834366464,2019-08-26 08:52:13,[],Facultyplus,0,0,,0.0,Neutral,2
120,"#Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. #Karnataka

(: ANI) pic.twitter.com/ijJEIxJgsY",DailyaddaaNews,1145031339638308864,2019-06-29 18:08:39,"['Mangaluru', 'Karnataka']",Dailyaddaa,0,0,,0.4939,Positive,4
121,"WATCH   - #CambrianSV, Lisbon - CoinGeek Originals 

Filmmaker @chblm documented the #Bitcoin #Bootcamp which was attended by 30 #developers and #entrepreneurs. Filmed in early February 2020.http://orlo.uk/yr913 ",CoinGeek,1254710646098341888,2020-04-27 09:55:04,"['CambrianSV', 'Bitcoin', 'Bootcamp', 'developers', 'entrepreneurs']",RealCoinGeek,247,2571,,0.0,Neutral,2
122,"Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. 
#Karnataka #TV9Newspic.twitter.com/plpIj1H83L",tv9gujarati,1145030390454738944,2019-06-29 18:04:53,"['Karnataka', 'TV9Newspic']",tv9gujarati,0,5,,0.0,Neutral,2
123,"Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. #Karnataka pic.twitter.com/tqvec23UJs",ANI,1145029340540952576,2019-06-29 18:00:43,['Karnataka'],ANI,134,550,,0.0,Neutral,2
124,National Institute of Technology (NIT) Karnataka Recruitment for Library Professional… https://goo.gl/fb/RfrGw3 ,LISLINKS,1144975365623955456,2019-06-29 14:26:14,[],LISLINKS,0,0,,0.0,Neutral,2
125,"National Institute of Technology Surathkal (NITK) - About, Courses, Cutoff, Fees, Seats, Ranking & Connectivity!

#NITSurathkal #engineering #NIT #technology #NITK #surathkal #karnataka #education #institute #college #collegehumara
https://collegehumara.com/list-of-colleges/list-of-nits/nit-surathkal …",CollegeHumara,1144493854030098432,2019-06-28 06:32:53,"['NITSurathkal', 'engineering', 'NIT', 'technology', 'NITK', 'surathkal', 'karnataka', 'education', 'institute', 'college', 'collegehumara']",collegehumara,0,0,,0.0,Neutral,2
126,National Institute of Technology Karnataka Recruitment for the post of Trainee : Last Date 31st July 2019. http://dlvr.it/R7QLFT ,LIS NEWS,1144446088000110592,2019-06-28 03:23:04,[],LIScNews,0,0,,0.0,Neutral,2
127,National Institute of Technology (NIT) Karnataka non teaching Staff Recruitment http://skiwolfmedia.net/national-institute-of-technology-nit-karnataka-non-teaching-staff-recruitment/ …pic.twitter.com/uO6GK1qdRq,Skiwolfmedia.net,1144007720539971584,2019-06-26 22:21:09,[],TANIVASHRAF,0,0,,0.0,Neutral,2
128,"NIT Jobs 2019 – 137 Junior Assistant, Technician & Various Posts http://bit.ly/2Jah9Uu 

NIT Recruitment 2019 for 137 Junior Assistant, Technician & Various Posts: National Institute of Technology, Karnataka has issued an official notification for the recruitment of Junior Ass…",Govt Job Guide,1143236019384410112,2019-06-24 19:14:41,[],GovtJobGuide,0,0,,0.0,Neutral,2
129,"#Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. #Karnataka

(: ANI) pic.twitter.com/ijJEIxJgsY",DailyaddaaNews,1145031339638308864,2019-06-29 18:08:39,"['Mangaluru', 'Karnataka']",Dailyaddaa,0,0,,0.4939,Positive,4
130,"[White Paper] See how #MigrationWiz can make your next @Office365 and @MicrosoftTeams #TenantToTenant migration easy, fast, and secure.",BitTitan,1238176723339902976,2020-03-12 18:55:09,"['MigrationWiz', 'TenantToTenant']",BitTitan,677,6614,,0.6486,Positive,5
131,"Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. 
#Karnataka #TV9Newspic.twitter.com/plpIj1H83L",tv9gujarati,1145030390454738944,2019-06-29 18:04:53,"['Karnataka', 'TV9Newspic']",tv9gujarati,0,5,,0.0,Neutral,2
132,"Mangaluru: A whale shark was washed ashore near National Institute of Technology, Karnataka (NIT), early morning today. The carcass was picked up by the Marine Research department. #Karnataka pic.twitter.com/tqvec23UJs",ANI,1145029340540952576,2019-06-29 18:00:43,['Karnataka'],ANI,134,550,,0.0,Neutral,2
133,National Institute of Technology (NIT) Karnataka Recruitment for Library Professional… https://goo.gl/fb/RfrGw3 ,LISLINKS,1144975365623955456,2019-06-29 14:26:14,[],LISLINKS,0,0,,0.0,Neutral,2
134,"National Institute of Technology Surathkal (NITK) - About, Courses, Cutoff, Fees, Seats, Ranking & Connectivity!

#NITSurathkal #engineering #NIT #technology #NITK #surathkal #karnataka #education #institute #college #collegehumara
https://collegehumara.com/list-of-colleges/list-of-nits/nit-surathkal …",CollegeHumara,1144493854030098432,2019-06-28 06:32:53,"['NITSurathkal', 'engineering', 'NIT', 'technology', 'NITK', 'surathkal', 'karnataka', 'education', 'institute', 'college', 'collegehumara']",collegehumara,0,0,,0.0,Neutral,2
135,National Institute of Technology Karnataka Recruitment for the post of Trainee : Last Date 31st July 2019. http://dlvr.it/R7QLFT ,LIS NEWS,1144446088000110592,2019-06-28 03:23:04,[],LIScNews,0,0,,0.0,Neutral,2
136,National Institute of Technology (NIT) Karnataka non teaching Staff Recruitment http://skiwolfmedia.net/national-institute-of-technology-nit-karnataka-non-teaching-staff-recruitment/ …pic.twitter.com/uO6GK1qdRq,Skiwolfmedia.net,1144007720539971584,2019-06-26 22:21:09,[],TANIVASHRAF,0,0,,0.0,Neutral,2
137,"NIT Jobs 2019 – 137 Junior Assistant, Technician & Various Posts http://bit.ly/2Jah9Uu 

NIT Recruitment 2019 for 137 Junior Assistant, Technician & Various Posts: National Institute of Technology, Karnataka has issued an official notification for the recruitment of Junior Ass…",Govt Job Guide,1143236019384410112,2019-06-24 19:14:41,[],GovtJobGuide,0,0,,0.0,Neutral,2
138,"Hello sports Buddies,

Here's an update......
the fresher's cup is going to starts on Oct ..

Save the Date...
#eyes_on_the_rise
#Freshers_cup @ National Institute of Technology, Karnataka https://www.instagram.com/p/B3KZZN2FN1P/?igshid=5drhvf7vevw9 …",NITK Phoenix Offical,1179856371413438464,2019-10-03 20:30:54,"['eyes_on_the_rise', 'Freshers_cup']",NitkPhoenix,0,1,,0.4939,Positive,4
139,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2og6qAI pic.twitter.com/Jq6N7X6QGt",Engineer Feed,1179029345496514560,2019-10-01 13:44:35,[],theengineerfeed,0,0,,0.0,Neutral,2
140,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/09/62971/ pic.twitter.com/ZQvQQZjR4m",Engineer Feed,1177975698364829696,2019-09-28 15:57:46,[],theengineerfeed,0,0,,0.0,Neutral,2
141,"Government Jobs | Rozgar
National Institute Of Technology

Post Name: Junior Research Fellow
Last Date: 21 Oct 2019
Location: Karnataka
Education: http://M.E-M.Tech 
More Info: http://bit.ly/2lwBpYo 
#JobVacancy #Careers #governments #jobfairypic.twitter.com/vFeMlQIszp",Rozgar.com,1177561022418292736,2019-09-27 12:30:00,"['JobVacancy', 'Careers', 'governments', 'jobfairypic']",rozgar_India,0,0,,0.0,Neutral,2
142,"Hello sports Buddies,

Here's an update......
the fresher's cup is going to starts on Oct ..

Save the Date...
#eyes_on_the_rise
#Freshers_cup @ National Institute of Technology, Karnataka https://www.instagram.com/p/B3KZZN2FN1P/?igshid=5drhvf7vevw9 …",NITK Phoenix Offical,1179856371413438464,2019-10-03 20:30:54,"['eyes_on_the_rise', 'Freshers_cup']",NitkPhoenix,0,1,,0.4939,Positive,4
143,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2og6qAI pic.twitter.com/Jq6N7X6QGt",Engineer Feed,1179029345496514560,2019-10-01 13:44:35,[],theengineerfeed,0,0,,0.0,Neutral,2
144,"Govt Job: National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/09/62971/ pic.twitter.com/ZQvQQZjR4m",Engineer Feed,1177975698364829696,2019-09-28 15:57:46,[],theengineerfeed,0,0,,0.0,Neutral,2
145,"Government Jobs | Rozgar
National Institute Of Technology

Post Name: Junior Research Fellow
Last Date: 21 Oct 2019
Location: Karnataka
Education: http://M.E-M.Tech 
More Info: http://bit.ly/2lwBpYo 
#JobVacancy #Careers #governments #jobfairypic.twitter.com/vFeMlQIszp",Rozgar.com,1177561022418292736,2019-09-27 12:30:00,"['JobVacancy', 'Careers', 'governments', 'jobfairypic']",rozgar_India,0,0,,0.0,Neutral,2
146,"Temporally Extended Actions For Reinforcement Learning Based Schedulers
Prakhar Ojha, Siddhartha R Thota, Vani M and Mohit P Tahilianni, National Institute of Technology Karnataka, India
http://aircconline.com/ijscai/V4N4/4415ijscai01.pdf …pic.twitter.com/CgbSQpHV00",IJSCAI journal,1230033647467716608,2020-02-19 07:37:29,[],AlessioAdriano,0,0,,0.0,Neutral,2
147,"Temporally Extended Actions For Reinforcement Learning Based Schedulers
Prakhar Ojha, Siddhartha R Thota, Vani M and Mohit P Tahilianni, National Institute of Technology Karnataka, India
http://aircconline.com/ijscai/V4N4/4415ijscai01.pdf …pic.twitter.com/CgbSQpHV00",IJSCAI journal,1230033647467716608,2020-02-19 07:37:29,[],AlessioAdriano,0,0,,0.0,Neutral,2
148,"#standwithAnand 1. ME Degree from Visvesvaraya National institute of technology.
2. MBA from IIM Ahmed.
3. Honorary Doctorate From Karnataka State open University
4. PHD in cybernetic Modelling
5. Executive at Bharat petroleum
6. Managing director of petronet India LTD.",A. L. Meena,1246796438949879808,2020-04-05 13:46:50,['standwithAnand'],ALMeena9,2,1,,0.34,Positive,4
149,"#standwithAnand 1. ME Degree from Visvesvaraya National institute of technology.
2. MBA from IIM Ahmed.
3. Honorary Doctorate From Karnataka State open University
4. PHD in cybernetic Modelling
5. Executive at Bharat petroleum
6. Managing director of petronet India LTD.",Sheikh Zahirul Aslam,1246795336560955392,2020-04-05 13:42:27,['standwithAnand'],AslamZahirul,50,105,,0.34,Positive,4
150,"#standwithAnand 1. ME Degree from Visvesvaraya National institute of technology.
2. MBA from IIM Ahmed.
3. Honorary Doctorate From Karnataka State open University
4. PHD in cybernetic Modelling
5. Executive at Bharat petroleum
6. Managing director of petronet India LTD.",A. L. Meena,1246796438949879808,2020-04-05 13:46:50,['standwithAnand'],ALMeena9,2,1,,0.34,Positive,4
151,"#standwithAnand 1. ME Degree from Visvesvaraya National institute of technology.
2. MBA from IIM Ahmed.
3. Honorary Doctorate From Karnataka State open University
4. PHD in cybernetic Modelling
5. Executive at Bharat petroleum
6. Managing director of petronet India LTD.",Sheikh Zahirul Aslam,1246795336560955392,2020-04-05 13:42:27,['standwithAnand'],AslamZahirul,50,105,,0.34,Positive,4
152,"To carry out advanced joint R&D activities in the area of space technology applications, ISRO has set up a Regional Academic Centre for Space (RAC-S) at National Institute of Technology Karnataka (NITK). https://www.thehindubusinessline.com/news/science/isro-inks-pact-with-nitk-to-set-up-regional-academic-centre-for-space/article30469403.ece?utm_source=dlvr.it&utm_medium=twitter …",SpacePark,1215931865812455424,2020-01-11 09:42:02,[],sp_kerala,0,0,,0.25,Positive,3
153,"To carry out advanced joint R&D activities in the area of space technology applications, ISRO has set up a Regional Academic Centre for Space (RAC-S) at National Institute of Technology Karnataka (NITK). https://www.thehindubusinessline.com/news/science/isro-inks-pact-with-nitk-to-set-up-regional-academic-centre-for-space/article30469403.ece?utm_source=dlvr.it&utm_medium=twitter …",SpacePark,1215931865812455424,2020-01-11 09:42:02,[],sp_kerala,0,0,,0.25,Positive,3
154,"National Institute of Technology Karnataka, Surathkal’s Incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris, negligence, pettiness, recklessness, and stinginess. #NITK #Surathkalpic.twitter.com/i5a5xhzfd8",Nemat Sadat,1234112241449848832,2020-03-01 13:44:21,"['NITK', 'Surathkalpic']",nematsadat,0,3,,0.2263,Positive,3
155,"National Institute of Technology Karnataka, Surathkal’s Incident ‘20 cancelled my empowerment talk and creative writing workshop scheduled for today due to irreconcilable differences stemming from their hubris, negligence, pettiness, recklessness, and stinginess. #NITK #Surathkalpic.twitter.com/i5a5xhzfd8",Nemat Sadat,1234112241449848832,2020-03-01 13:44:21,"['NITK', 'Surathkalpic']",nematsadat,0,3,,0.2263,Positive,3
156,"On a blissful full moon Eve.. @ National Institute of Technology, Karnataka https://www.instagram.com/p/B8TtWOdAbZA/?igshid=j9cnw6h2qdfi …",Vinoth Srinivasan,1226139055731216384,2020-02-08 13:41:46,[],withluv_vino,0,0,,0.5994,Positive,5
157,"Time being .. @ National Institute of Technology, Karnataka https://www.instagram.com/p/B8TZXmXABDn/?igshid=hvs52xcm7cow …",Vinoth Srinivasan,1226095128919642112,2020-02-08 10:47:13,[],withluv_vino,0,0,,0.0,Neutral,2
158,"On a blissful full moon Eve.. @ National Institute of Technology, Karnataka https://www.instagram.com/p/B8TtWOdAbZA/?igshid=j9cnw6h2qdfi …",Vinoth Srinivasan,1226139055731216384,2020-02-08 13:41:46,[],withluv_vino,0,0,,0.5994,Positive,5
159,"Time being .. @ National Institute of Technology, Karnataka https://www.instagram.com/p/B8TZXmXABDn/?igshid=hvs52xcm7cow …",Vinoth Srinivasan,1226095128919642112,2020-02-08 10:47:13,[],withluv_vino,0,0,,0.0,Neutral,2
160,"Dr Santhosh T.C.M. did his http://M.Sc . in Physics from Davangere University and PhD from National Institute of Technology Karnataka, Surathkal (NITK).  

He worked as a faculty member at Davangere University. He has 7 years of teaching and research experience. pic.twitter.com/2ahhvCCY5U",NGI Education,1265659481343451136,2020-05-27 15:01:49,[],ngi_education,0,0,,0.0,Neutral,2
161,"Dr Santhosh T.C.M. did his http://M.Sc . in Physics from Davangere University and PhD from National Institute of Technology Karnataka, Surathkal (NITK).  

He worked as a faculty member at Davangere University. He has 7 years of teaching and research experience. pic.twitter.com/vyM8HRBfbD",ncmschickaballapur,1265659237419507712,2020-05-27 15:00:51,[],ncmscbpur,0,0,,0.0,Neutral,2
162,"Dr Santhosh T.C.M. did his http://M.Sc . in Physics from Davangere University and PhD from National Institute of Technology Karnataka, Surathkal (NITK).  

He worked as a faculty member at Davangere University. He has 7 years of teaching and research experience. pic.twitter.com/2ahhvCCY5U",NGI Education,1265659481343451136,2020-05-27 15:01:49,[],ngi_education,0,0,,0.0,Neutral,2
163,"Dr Santhosh T.C.M. did his http://M.Sc . in Physics from Davangere University and PhD from National Institute of Technology Karnataka, Surathkal (NITK).  

He worked as a faculty member at Davangere University. He has 7 years of teaching and research experience. pic.twitter.com/vyM8HRBfbD",ncmschickaballapur,1265659237419507712,2020-05-27 15:00:51,[],ncmscbpur,0,0,,0.0,Neutral,2
